command,label
ls /home/devops,0
msiexec /i C:\Installers\python3_setup.msi /quiet /norestart,0
mkdir C:\Program Files\Office\logs,0
tracert 192.168.1.1,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
snap install net-tools,0
netstat -tulnp,0
del /f /q C:\ProgramData\logs\data.csv,0
docker run -d -p 6460:5996 nginx,0
source /home/charlie/.bashrc,0
tmux new-session -s monitor,0
useradd -m deploy,0
systemctl start postgresql,0
powershell Restart-Service lanmanserver,0
driverquery,0
choco upgrade all -y,0
pwd,0
free -h,0
"journalctl --since ""1 hour ago""",0
jobs,0
git stash,0
ufw status verbose,0
scp /home/svc_deploy/Documents/requirements.txt user@10.0.0.1:/tmp/,0
copy C:\Users\bob\Documents\readme.md C:\Users\alice\AppData\Local\,0
touch /var/www/html/data.csv,0
rmdir /s /q C:\Temp\old,0
net use Z: \\dc01\sysvol /persistent:yes,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
powershell Get-Process,0
logrotate /etc/logrotate.conf,0
head -n 24 /var/log/data.csv,0
ps aux,0
npm audit fix,0
free -h,0
git add notes.md,0
robocopy C:\Users\alice\AppData\Local D:\Backup /mir /log:C:\Temp\robocopy.log,0
id,0
"git commit -m ""Update requirements.txt""",0
systemctl start nginx,0
ss -tulnp,0
ip link show,0
attrib +r C:\ProgramData\logs\setup.exe,0
systemctl status docker,0
npm update,0
sc query bits,0
docker exec -it 2540 /bin/bash,0
history | tail -20,0
powershell Get-NetIPAddress,0
"grep -i ""failed"" /var/log/auth.log",0
net use * /delete,0
rmdir /s /q C:\Temp\old,0
groupadd developers,0
nslookup github.com,0
ip addr show,0
ssh jenkins@172.16.0.1,0
nslookup stackoverflow.com,0
killall mysql,0
openssl genrsa -out /tmp/key.pem 2048,0
powershell Get-ChildItem C:\Windows\SysWOW64,0
gpresult /r,0
alias ll='ls -la',0
ping -c 6 192.168.1.1,0
net view \\server1,0
taskkill /pid 1060 /f,0
nice -n 8 python3 script.py,0
tmux new-session -s prod,0
net use * /delete,0
head -n 32 /etc/data.csv,0
ps aux | grep mysql,0
powershell Get-EventLog -LogName System -Newest 50,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
env,0
locale,0
defrag C: /u /v,0
usermod -aG sudo ubuntu,0
alias ll='ls -la',0
docker run -d -p 7757:4916 node,0
usermod -aG sudo jenkins,0
git checkout -b feature/fix-47,0
crontab -l,0
winget list,0
winget search git,0
hostname,0
systemctl stop mysql,0
env,0
ipconfig /flushdns,0
pip3 install -r requirements.txt,0
docker rm 5681,0
sc start bits,0
docker rm 6226,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
compact /c /s:C:\Users\bob\Documents,0
npm update,0
kill -9 21211,0
docker rmi ubuntu:latest,0
clip < C:\Temp\app.log,0
"find /tmp -type f -name ""*.tmp"" -delete",0
at now + 44 minutes,0
ip route show,0
clamscan -r /tmp/,0
ping 192.168.0.100 -t,0
route print,0
powershell Get-ComputerInfo,0
copy C:\Program Files\Office\backup.zip C:\Users\alice\Downloads\,0
git merge hotfix,0
free -h,0
sc query dnscache,0
"find /tmp -type f -name ""*.tmp"" -delete",0
powershell Get-Disk,0
choco list --local-only,0
uname -r,0
route print,0
"wmic os get caption,version,buildnumber",0
npm update,0
pip3 install -r requirements.txt,0
docker pull ubuntu:3.11,0
clip < C:\Windows\System32\config.ini,0
msiexec /i C:\Installers\putty_setup.msi /quiet /norestart,0
ping 192.168.1.1 -n 9,0
pip install numpy,0
powershell Get-Content C:\ProgramData\logs\notes.txt,0
pathping 1.1.1.1,0
wmic service where name='spooler' get state,0
ifconfig,0
powershell Get-Disk,0
cp /etc/requirements.txt /tmp/,0
ping 192.168.0.100 -t,0
git status,0
wmic service where name='wscsvc' get state,0
ssh-keygen -t rsa -b 4096 -f /home/svc_deploy/.ssh/id_rsa,0
nohup ./worker.sh &,0
printenv PATH,0
tmux new-session -s dev,0
git fetch --all,0
clamscan -r /tmp/,0
dpkg -l | grep unzip,0
gpresult /r,0
robocopy C:\Windows\System32 D:\Backup /mir /log:C:\Temp\robocopy.log,0
iptables -L -n -v,0
ufw status verbose,0
watch -n 8 df -h,0
wmic service where name='bits' get state,0
lspci,0
docker-compose logs --tail=100,0
"find /var/log -name ""*.log"" -mtime +7",0
powershell Get-EventLog -LogName System -Newest 50,0
winget install git,0
git merge develop,0
driverquery,0
rm -f /tmp/app.log,0
history | tail -20,0
df -h,0
mkdir C:\Program Files\Office\tmp,0
netstat -tulnp,0
at now + 52 minutes,0
ip route show,0
chmod 644 /etc/README.md,0
"wmic logicaldisk get deviceid,freespace,size",0
pip3 install -r requirements.txt,0
docker ps,0
git push origin develop,0
systeminfo,0
uname -r,0
"tasklist /fi ""imagename eq mspaint.exe""",0
echo %PATH%,0
clamscan -r /tmp/,0
cat /proc/meminfo,0
du -sh /tmp,0
whoami,0
top -bn1,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
npm install,0
hostname,0
crontab -e,0
date,0
chown ubuntu:bob /var/www/html/README.md,0
dpkg -l | grep htop,0
del /f /q C:\Program Files\Office\config.ini,0
powershell Get-Content D:\Projects\app\readme.md,0
journalctl -u cron -n 100,0
pip3 install -r requirements.txt,0
gpresult /r,0
docker ps -a,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
mkdir D:\Projects\app\backup,0
dir C:\ProgramData\logs /b /s,0
powershell Get-Service wuauserv,0
fsutil volume diskfree C:,0
powershell Get-ChildItem D:\Projects\app,0
ln -s /srv/data/Makefile /tmp/link,0
net use Z: \\filesvr\data /persistent:yes,0
whoami,0
nslookup stackoverflow.com,0
robocopy C:\Users\bob\Desktop D:\Backup /mir /log:C:\Temp\robocopy.log,0
"find /home/root -name ""*.log"" -mtime +7",0
msiexec /i C:\Installers\firefox_setup.msi /quiet /norestart,0
rm -f /tmp/app.log,0
tar -czf /tmp/backup.tar.gz /tmp,0
head -n 17 /usr/local/bin/backup.tar.gz,0
cp /opt/app/script.sh /tmp/,0
ping 10.0.0.254 -t,0
lsblk,0
crontab -e,0
systemctl status apache2,0
fsutil volume diskfree C:,0
start regedit.exe,0
cat /var/www/html/data.csv,0
systemctl start docker,0
more C:\Windows\System32\image.png,0
alias ll='ls -la',0
powershell Get-Content C:\Temp\config.ini,0
"git commit -m ""Update report.txt""",0
hostname,0
net share Documents=C:\Users\dave\Downloads,0
wmic service where name='wuauserv' get state,0
dpkg -l | grep curl,0
dpkg -i /tmp/python3-pip.deb,0
ipconfig /release,0
docker rmi nginx:latest,0
wmic process list brief,0
last -n 20,0
npm audit fix,0
ls -la /tmp,0
taskkill /f /im taskmgr.exe,0
ls -la /home/alice/Downloads,0
diskpart,0
tail -f /var/log/kern.log,0
wc -l /etc/data.csv,0
nohup ./worker.sh &,0
del /f /q C:\Users\admin\Desktop\notes.txt,0
type C:\Users\jsmith\Documents\setup.exe,0
date,0
winget install nodejs,0
docker ps,0
docker stop 4468,0
sort C:\Temp\image.png /o C:\Temp\sorted.txt,0
cat /proc/cpuinfo | head -30,0
ip addr show,0
diskpart,0
git checkout -b feature/fix-99,0
timedatectl status,0
clamav --scan /home/alice/,0
time /t,0
sort C:\ProgramData\logs\image.png /o C:\Temp\sorted.txt,0
eventvwr,0
net share Documents=C:\Users\admin\Documents,0
systemctl status redis,0
env,0
dig google.com A,0
netstat -tulnp,0
ifconfig,0
kill -9 10301,0
clip < C:\Windows\SysWOW64\backup.zip,0
eventvwr,0
powershell Test-Connection 172.16.5.10 -Count 4,0
npm install,0
systeminfo,0
powershell Stop-Process -Name regedit -Force,0
dmesg | tail -n 50,0
taskkill /pid 8935 /f,0
fc C:\Users\charlie\Downloads\image.png C:\Temp\app.log,0
sort C:\Users\dave\Desktop\data.csv /o C:\Temp\sorted.txt,0
robocopy C:\Windows\SysWOW64 D:\Backup /mir /log:C:\Temp\robocopy.log,0
git push origin main,0
defrag C: /u /v,0
choco install putty -y,0
"grep -r ""error"" /var/log/",0
net start dnscache,0
snap refresh,0
net use Z: \\server01\share /persistent:yes,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
ping -c 2 172.16.0.1,0
mkdir C:\Program Files\Office\backup,0
watch -n 7 df -h,0
copy C:\Users\mwilliams\AppData\Local\budget.xlsx C:\Program Files\Office\,0
at now + 31 minutes,0
mkdir -p /var/www/html/tmp,0
robocopy C:\Temp D:\Backup /mir /log:C:\Temp\robocopy.log,0
ipconfig /release,0
ifconfig,0
powershell Get-NetIPAddress,0
netstat -ano,0
git diff HEAD~1,0
env,0
ssh -p 2222 ubuntu@10.0.0.1 'uptime',0
npm install,0
ip route show,0
tar -czf /tmp/backup.tar.gz /home/bob,0
powershell Get-Disk,0
choco install putty -y,0
ps aux | grep apache2,0
"journalctl --since ""1 hour ago""",0
chmod 755 /tmp/script.sh,0
ls /home/devops/Documents,0
rmdir /s /q C:\Temp\trash,0
apt-get autoremove -y,0
tracert 1.1.1.1,0
powershell Compress-Archive -Path C:\Windows\System32 -DestinationPath C:\Temp\archive.zip,0
locale,0
powershell Get-Service wscsvc,0
uname -r,0
less /home/charlie/Downloads/data.csv,0
del /f /q C:\Windows\SysWOW64\report.docx,0
passwd svc_deploy,0
ls /var/www/html,0
df -hT,0
wmic service where name='dnscache' get state,0
powershell Get-Service spooler,0
powershell Get-Date,0
systemctl disable mysql,0
clamscan -r /tmp/,0
useradd -m svc_app,0
kill -9 62520,0
expand C:\Windows\Temp\notes.txt -F:* C:\Extracted\,0
driverquery,0
gpresult /r,0
mv /home/charlie/Downloads/Makefile /tmp/,0
git diff HEAD~1,0
xcopy C:\Program Files\Office C:\Backup\ /e /i /y,0
winget upgrade vlc,0
timedatectl status,0
service nginx status,0
lscpu,0
scp /var/log/backup.tar.gz user@192.168.1.1:/tmp/,0
powershell Get-Service lanmanserver,0
logrotate /etc/logrotate.conf,0
git add script.sh,0
"find /tmp -type f -name ""*.tmp"" -delete",0
driverquery,0
ssh-keygen -t rsa -b 4096 -f /home/alice/.ssh/id_rsa,0
journalctl -u postgresql -n 100,0
del /f /q C:\Users\mwilliams\AppData\Local\data.csv,0
ipconfig /all,0
ssh ubuntu@10.0.0.1,0
systemctl stop nginx,0
passwd devops,0
"find /home/jenkins/Documents -name ""*.log"" -mtime +7",0
"find /tmp -type f -name ""*.tmp"" -delete",0
docker-compose up -d,0
docker rmi ubuntu:latest,0
touch /tmp/report.txt,0
systemctl stop postgresql,0
eventvwr,0
defrag C: /u /v,0
ip addr show,0
ln -s /var/log/report.txt /tmp/link,0
lspci,0
iptables -L -n -v,0
top -bn1,0
chmod 755 /var/log/script.sh,0
powershell Copy-Item D:\Projects\app\app.log -Destination C:\Backup\,0
whoami /groups,0
sfc /scannow,0
crontab -l,0
copy C:\ProgramData\logs\setup.exe C:\Temp\,0
locale,0
tmux new-session -s monitor,0
whoami,0
openssl genrsa -out /tmp/key.pem 2048,0
diskpart,0
cat /etc/os-release,0
usermod -aG sudo jenkins,0
systemctl stop apache2,0
powershell Get-ComputerInfo,0
watch -n 1 df -h,0
echo %COMPUTERNAME%,0
time /t,0
pwd,0
git log --oneline -10,0
arp -a,0
dmesg | tail -n 50,0
tail -n 36 /home/jenkins/backup.tar.gz,0
kill -9 24411,0
date,0
fg %1,0
"wmic os get caption,version,buildnumber",0
bg %1,0
ifconfig,0
whoami /groups,0
nslookup github.com,0
cat /var/www/html/config.yaml,0
htop,0
systemctl stop nginx,0
htop,0
winget upgrade git,0
diskpart,0
powershell Test-Connection 172.16.5.10 -Count 4,0
openssl genrsa -out /tmp/key.pem 2048,0
taskkill /f /im explorer.exe,0
ipconfig /flushdns,0
hostname,0
del /f /q C:\Users\bob\Desktop\image.png,0
compact /c /s:D:\Projects\app,0
ps aux | grep ssh,0
diskpart,0
time /t,0
git status,0
htop,0
systemctl restart nginx,0
"wmic memorychip get capacity,speed",0
ipconfig /flushdns,0
cat /etc/os-release,0
tail -n 26 /tmp/requirements.txt,0
source /home/charlie/.bashrc,0
cat /proc/cpuinfo | head -30,0
shutdown /a,0
ufw status verbose,0
ifconfig,0
snap refresh,0
systemctl enable docker,0
uname -a,0
powershell Stop-Process -Name explorer -Force,0
sudo -l,0
who,0
msiexec /i C:\Installers\nodejs_setup.msi /quiet /norestart,0
zip -r /tmp/archive.zip /tmp,0
choco list --local-only,0
powershell Get-Disk,0
net use Z: \\filesvr\data /persistent:yes,0
netstat -ano,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
hostname,0
free -h,0
robocopy C:\Users\charlie\Documents D:\Backup /mir /log:C:\Temp\robocopy.log,0
git push origin develop,0
git stash pop,0
crontab -e,0
docker rm 9096,0
git checkout -b feature/refactor-16,0
sfc /scannow,0
net use Z: \\server01\share /persistent:yes,0
docker build -t myapp:1.0 .,0
ln -s /usr/local/bin/backup.tar.gz /tmp/link,0
apt-get autoremove -y,0
pip3 install -r requirements.txt,0
git merge hotfix,0
ssh -p 22 bob@1.1.1.1 'uptime',0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
free -h,0
uptime,0
git clone https://github.com/user/repo.git,0
cat /proc/cpuinfo | head -30,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
pip install flask,0
bg %1,0
clip < C:\Windows\System32\backup.zip,0
cat /etc/os-release,0
chkdsk C: /f /r,0
start control.exe,0
crontab -e,0
ls -la /usr/local/bin,0
tar -czf /tmp/backup.tar.gz /usr/local/bin,0
at now + 23 minutes,0
ver,0
mkdir -p /home/jenkins/Documents/archive,0
powershell Get-Content C:\Users\mwilliams\Documents\budget.xlsx,0
cd /var/www/html,0
crontab -e,0
docker build -t myapp:dev .,0
fg %1,0
ps aux,0
net view \\server4,0
du -sh /tmp,0
rm -f /tmp/data.csv,0
hostname,0
time /t,0
sort C:\Program Files\Office\setup.exe /o C:\Temp\sorted.txt,0
locale,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
journalctl -u nginx -n 100,0
whoami,0
cat /proc/cpuinfo | head -30,0
docker stop 3551,0
move C:\ProgramData\logs\app.log C:\Temp\,0
kill -9 1353,0
apt-get upgrade -y,0
npm audit fix,0
rename C:\Program Files\Office\old.txt new.txt,0
systemctl stop nginx,0
winget upgrade putty,0
dir D:\Projects\app,0
export PATH=$PATH:/usr/local/bin,0
netstat -ano,0
nslookup kernel.org,0
clamav --scan /home/devops/,0
taskkill /f /im mspaint.exe,0
"grep -i ""failed"" /var/log/auth.log",0
watch -n 3 df -h,0
docker-compose down,0
wc -l /tmp/script.sh,0
pip install pandas,0
zip -r /tmp/archive.zip /home/ubuntu/Downloads,0
apt-get autoremove -y,0
rm -f /tmp/requirements.txt,0
"tasklist /fi ""imagename eq dxdiag.exe""",0
systemctl start ssh,0
docker-compose logs --tail=100,0
start mmc.exe,0
git fetch --all,0
zip -r /tmp/archive.zip /home/ubuntu/Documents,0
git diff HEAD~1,0
alias ll='ls -la',0
curl -s https://example.com,0
nslookup kernel.org,0
reg query HKCU\Software\Microsoft\Office /s,0
fg %1,0
time /t,0
git checkout -b feature/fix-3,0
rmdir /s /q C:\Temp\cache,0
wget -q https://example.com -O /tmp/index.html,0
npm install,0
tail -f /var/log/kern.log,0
"wmic cpu get name,numberofcores",0
dir C:\Users\jsmith\Documents,0
docker-compose logs --tail=100,0
ipconfig /flushdns,0
docker ps,0
git checkout -b feature/fix-32,0
df -hT,0
npm install -g prettier,0
attrib +r C:\Users\mwilliams\Documents\config.ini,0
dig google.com A,0
pip3 install -r requirements.txt,0
powershell Test-Connection 8.8.8.8 -Count 4,0
traceroute 10.0.0.1,0
hostname,0
powershell Get-ChildItem C:\Windows\SysWOW64,0
chown root:alice /srv/data/notes.md,0
arp -a,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
arp -a,0
source /home/jenkins/.bashrc,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
docker run -d -p 5435:3875 nginx,0
who,0
attrib +r C:\Users\charlie\Documents\data.csv,0
git fetch --all,0
ip addr show,0
apt-get install -y python3-pip,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
vmstat 1 5,0
net start eventlog,0
rsync -avz /home/alice/Downloads/ user@8.8.8.8:/backup/,0
powershell Get-NetIPAddress,0
nmap -sn 10.0.0.0/24,0
groupadd developers,0
ipconfig /release,0
powershell Copy-Item C:\Windows\SysWOW64\readme.md -Destination C:\Backup\,0
gpupdate /force,0
git push origin develop,0
systemctl restart mysql,0
powershell Test-Connection 192.168.1.1 -Count 4,0
systemctl start postgresql,0
ss -tulnp,0
"tasklist /fi ""imagename eq wordpad.exe""",0
del /f /q C:\Windows\System32\budget.xlsx,0
apt-get remove unzip,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
lsusb,0
taskkill /f /im dxdiag.exe,0
apt-get update,0
ssh -p 2222 devops@10.0.0.1 'uptime',0
shutdown /a,0
type C:\Temp\budget.xlsx,0
npm install -g eslint,0
git clone https://github.com/user/repo.git,0
cp /var/www/html/backup.tar.gz /tmp/,0
sc query bits,0
git stash pop,0
ln -s /tmp/Makefile /tmp/link,0
cat /proc/cpuinfo | head -30,0
npm update,0
traceroute 1.1.1.1,0
journalctl -u ssh -n 100,0
docker rm 7702,0
clip < C:\Users\jsmith\Documents\image.png,0
"grep -i ""failed"" /var/log/auth.log",0
wget -q https://ubuntu.com -O /tmp/index.html,0
history | tail -20,0
rm -f /tmp/Makefile,0
rename C:\Windows\System32\old.txt new.txt,0
at now + 26 minutes,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
at now + 53 minutes,0
scp /var/log/script.sh user@172.16.0.1:/tmp/,0
systeminfo,0
screen -S main,0
sort D:\Projects\app\budget.xlsx /o C:\Temp\sorted.txt,0
ufw status verbose,0
apt-cache search tmux,0
clamav --scan /home/jenkins/,0
robocopy C:\Users\charlie\Desktop D:\Backup /mir /log:C:\Temp\robocopy.log,0
type C:\Users\bob\AppData\Local\report.docx,0
"wmic memorychip get capacity,speed",0
arp -a,0
diskpart,0
id,0
chown alice:alice /home/alice/Documents/Makefile,0
"find /srv/data -name ""*.log"" -mtime +7",0
ln -s /etc/notes.md /tmp/link,0
ping 8.8.8.8 -n 2,0
docker pull node:latest,0
docker logs -f 3883,0
history | tail -20,0
net use Z: \\server01\share /persistent:yes,0
du -sh /tmp,0
uname -a,0
groupadd deploy,0
defrag C: /u /v,0
netstat -ano,0
diskpart,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
zip -r /tmp/archive.zip /opt/app,0
cp /srv/data/data.csv /tmp/,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
powershell Get-Disk,0
"journalctl --since ""1 hour ago""",0
source /home/devops/.bashrc,0
clamscan -r /tmp/,0
less /home/svc_deploy/app.log,0
"wmic os get caption,version,buildnumber",0
ping -c 7 10.0.0.1,0
clamav --scan /home/charlie/,0
gpresult /r,0
diff /home/bob/Downloads/notes.md /tmp/report.txt,0
sc start eventlog,0
touch /var/www/html/README.md,0
powershell Compress-Archive -Path C:\Windows\System32 -DestinationPath C:\Temp\archive.zip,0
docker build -t myapp:latest .,0
ln -s /tmp/config.yaml /tmp/link,0
taskkill /f /im dxdiag.exe,0
netstat -tulnp,0
eventvwr,0
timedatectl status,0
ver,0
curl -s https://github.com,0
service docker status,0
powershell Get-Process,0
docker ps -a,0
powershell Get-Disk,0
ln -s /tmp/notes.md /tmp/link,0
sc stop lanmanserver,0
rsync -avz /etc/ user@8.8.8.8:/backup/,0
nslookup github.com,0
openssl genrsa -out /tmp/key.pem 2048,0
ls -la /tmp,0
ls -la /etc,0
ver,0
git pull origin develop,0
route print,0
"wmic cpu get name,numberofcores",0
docker-compose logs --tail=100,0
docker rm 2410,0
route print,0
git checkout -b feature/refactor-51,0
npm install -g typescript,0
tracert 8.8.8.8,0
pip3 list,0
expand C:\Windows\Temp\report.docx -F:* C:\Extracted\,0
powershell Get-Date,0
ls /tmp,0
top -bn1,0
systeminfo,0
ssh -p 22 devops@8.8.8.8 'uptime',0
"wmic logicaldisk get deviceid,freespace,size",0
zip -r /tmp/archive.zip /home/bob/Downloads,0
robocopy D:\Projects\app D:\Backup /mir /log:C:\Temp\robocopy.log,0
chown jenkins:bob /var/log/config.yaml,0
logrotate /etc/logrotate.conf,0
"find /etc -name ""*.log"" -mtime +7",0
powershell Get-Disk,0
powershell Get-EventLog -LogName System -Newest 50,0
time /t,0
pathping 192.168.0.100,0
nslookup stackoverflow.com,0
docker ps,0
uname -a,0
logrotate /etc/logrotate.conf,0
journalctl -u apache2 -n 100,0
vssadmin list shadows,0
openssl genrsa -out /tmp/key.pem 2048,0
powershell Get-Disk,0
reg query HKCU\Software\Microsoft\Office /s,0
docker logs -f 8104,0
git push origin main,0
tail -f /var/log/auth.log,0
du -sh /usr/local/bin,0
powershell Get-Disk,0
date,0
ping -c 8 192.168.1.1,0
dmesg | tail -n 50,0
reg query HKCU\Software\Microsoft\Office /s,0
nohup ./worker.sh &,0
net view \\server1,0
timedatectl status,0
robocopy D:\Projects\app D:\Backup /mir /log:C:\Temp\robocopy.log,0
wc -l /tmp/requirements.txt,0
rmdir /s /q C:\Temp\trash,0
useradd -m deploy,0
printenv PATH,0
sc start eventlog,0
echo %PATH%,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
robocopy C:\Users\jsmith\Downloads D:\Backup /mir /log:C:\Temp\robocopy.log,0
docker pull nginx:3.11,0
ps aux | grep redis,0
xcopy C:\Users\charlie\Documents C:\Backup\ /e /i /y,0
dmesg | tail -n 50,0
shutdown /a,0
tmux new-session -s prod,0
date,0
curl -s https://github.com,0
powershell Get-NetIPAddress,0
msiexec /i C:\Installers\nodejs_setup.msi /quiet /norestart,0
netstat -ano,0
docker ps -a,0
du -sh /usr/local/bin,0
chkdsk C: /f /r,0
echo %USERNAME%,0
chmod 755 /var/www/html/script.sh,0
systemctl enable postgresql,0
rmdir /s /q C:\Temp\old,0
lspci,0
logrotate /etc/logrotate.conf,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
git merge develop,0
git merge develop,0
winget search nodejs,0
tmux new-session -s prod,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
time /t,0
docker rm 2269,0
zip -r /tmp/archive.zip /etc,0
eventvwr,0
ss -tulnp,0
clip < C:\Windows\SysWOW64\readme.md,0
printenv PATH,0
git merge develop,0
driverquery,0
"wmic cpu get name,numberofcores",0
net use Z: \\server01\share /persistent:yes,0
docker build -t myapp:1.0 .,0
vmstat 1 5,0
dir C:\Windows\System32 /b /s,0
set,0
choco upgrade all -y,0
w,0
net stop bits,0
traceroute 192.168.1.1,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
npm install -g nodemon,0
systeminfo,0
copy C:\Program Files\Office\setup.exe C:\Windows\SysWOW64\,0
route print,0
pathping 10.0.0.254,0
shutdown /a,0
systemctl status cron,0
mv /srv/data/config.yaml /tmp/,0
crontab -e,0
killall mysql,0
powershell Get-Content C:\Users\jsmith\Desktop\readme.md,0
usermod -aG sudo bob,0
hostname,0
pip3 install -r requirements.txt,0
at now + 50 minutes,0
set,0
ls /opt/app,0
apt-get upgrade -y,0
ln -s /usr/local/bin/README.md /tmp/link,0
pathping 8.8.8.8,0
chmod 644 /srv/data/README.md,0
choco list --local-only,0
du -sh /var/www/html,0
sudo -l,0
more C:\Users\mwilliams\AppData\Local\budget.xlsx,0
touch /home/bob/Documents/backup.tar.gz,0
openssl genrsa -out /tmp/key.pem 2048,0
defrag C: /u /v,0
service nginx status,0
ufw status verbose,0
rm -f /tmp/data.csv,0
sort C:\Users\bob\Desktop\notes.txt /o C:\Temp\sorted.txt,0
echo %COMPUTERNAME%,0
fc C:\Windows\SysWOW64\image.png C:\Temp\budget.xlsx,0
scp /tmp/Makefile user@192.168.1.1:/tmp/,0
systemctl enable ssh,0
tar -czf /tmp/backup.tar.gz /var/log,0
echo %USERNAME%,0
powershell Get-EventLog -LogName System -Newest 50,0
systemctl disable cron,0
nmap -sn 192.168.1.0/24,0
powershell Get-ChildItem C:\Temp,0
mkdir -p /srv/data/logs,0
pathping 8.8.8.8,0
openssl genrsa -out /tmp/key.pem 2048,0
"wmic logicaldisk get deviceid,freespace,size",0
compact /c /s:D:\Projects\app,0
ip link show,0
net view \\server5,0
systeminfo,0
printenv PATH,0
docker logs -f 3632,0
chmod 755 /var/log/script.sh,0
chown jenkins:bob /home/devops/notes.md,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
uname -r,0
taskkill /f /im taskmgr.exe,0
touch /etc/backup.tar.gz,0
git add Makefile,0
ss -tulnp,0
sc stop bits,0
netstat -tulnp,0
move C:\Users\svc_backup\AppData\Local\data.csv C:\Temp\,0
echo %COMPUTERNAME%,0
git clone https://github.com/org/project.git,0
systemctl enable docker,0
gpresult /r,0
export PATH=$PATH:/usr/local/bin,0
ping 192.168.1.1 -t,0
history | tail -20,0
echo %PATH%,0
"journalctl --since ""1 hour ago""",0
whoami /groups,0
tail -f /var/log/syslog,0
copy C:\ProgramData\logs\setup.exe C:\Users\jsmith\Documents\,0
echo %PATH%,0
vssadmin list shadows,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
id,0
powershell Get-Disk,0
tail -f /var/log/nginx/access.log,0
"wmic logicaldisk get deviceid,freespace,size",0
"wmic logicaldisk get deviceid,freespace,size",0
npm install -g nodemon,0
docker build -t myapp:1.0 .,0
locale,0
netstat -tulnp,0
choco upgrade all -y,0
ls -lhS /usr/local/bin,0
ping 8.8.8.8 -n 2,0
kill -9 31199,0
uname -r,0
apt-cache search wget,0
gpresult /r,0
del /f /q C:\Program Files\Office\readme.md,0
xcopy C:\Users\charlie\Desktop C:\Backup\ /e /i /y,0
tail -f /var/log/auth.log,0
copy C:\Users\bob\Documents\budget.xlsx C:\Windows\System32\,0
"find /tmp -type f -name ""*.tmp"" -delete",0
dig google.com A,0
snap install python3-pip,0
logrotate /etc/logrotate.conf,0
powershell Get-NetIPAddress,0
powershell Get-Service wuauserv,0
chkdsk C: /f /r,0
systeminfo,0
npm audit fix,0
net stop wuauserv,0
netstat -ano,0
dir C:\Users\admin\AppData\Local,0
net use * /delete,0
lscpu,0
locale,0
uname -a,0
tail -n 26 /opt/app/data.csv,0
route print,0
compact /c /s:C:\Windows\SysWOW64,0
ps aux | grep cron,0
choco install putty -y,0
mkdir C:\ProgramData\logs\backup,0
tmux new-session -s monitor,0
kill -9 18176,0
source /home/alice/.bashrc,0
screen -S worker,0
jobs,0
fsutil volume diskfree C:,0
powershell Get-Service bits,0
df -hT,0
git merge feature/api,0
"grep -r ""error"" /var/log/",0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
id,0
ipconfig /release,0
net use Z: \\filesvr\data /persistent:yes,0
dmesg | tail -n 50,0
netstat -tulnp,0
systeminfo,0
git status,0
"journalctl --since ""1 hour ago""",0
docker exec -it 1433 /bin/bash,0
net start bits,0
winget list,0
apt-cache search vim,0
who,0
chown jenkins:svc_deploy /home/ubuntu/Documents/Makefile,0
jobs,0
less /home/svc_deploy/data.csv,0
systemctl start docker,0
docker build -t myapp:1.0 .,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
taskkill /f /im control.exe,0
env,0
chmod 755 /home/svc_deploy/Downloads/script.sh,0
mv /var/log/report.txt /tmp/,0
dpkg -i /tmp/curl.deb,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
winget search winscp,0
du -sh /var/www/html,0
free -h,0
